ticker,company_name,delivery_upside_score,execution_downside_score,leadership_risk_score,positive_marker_evidence_score,negative_marker_evidence_score,execution_balance_score,execution_outlook,evidence_coverage,evidence_coverage_score,approved_asset_count,late_stage_asset_count,active_company_marker_ids,current_feature_tags,closest_marker_id,closest_marker_company,closest_marker_polarity,marker_similarity,marker_outcome_class,marker_outcome_date,interpretation
AGEN,Agenus Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
AGL,agilon health inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
AGMB,AgomAb Therapeutics NV American Depositary Shares,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
AIM,AIM ImmunoTech Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
AIXC,AIxCrypto Holdings Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
AKAN,Akanda Corp. Common Shares,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
AKTX,Akari Therapeutics plc ADS,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
ALEC,Alector Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
ALVO,Alvotech Ordinary Shares,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
AMRN,Amarin Corporation plc,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
ANIX,Anixa Biosciences Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
ANTX,AN2 Therapeutics Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
APUS,Apimeds Pharmaceuticals US Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
AQST,Aquestive Therapeutics Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
ARMP,Armata Pharmaceuticals Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
ARTL,Artelo Biosciences Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
ASBP,Aspire Biopharma Holdings Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
ASMB,Assembly Biosciences Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
ATAI,AtaiBeckley Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
ATHE,Alterity Therapeutics Limited American Depositary Shares,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
ATNM,Actinium Pharmaceuticals Inc. (Delaware) Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
ATRA,Atara Biotherapeutics Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
AUTL,Autolus Therapeutics plc American Depositary Share,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
AVTX,Avalo Therapeutics Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
AYTU,Aytu BioPharma Inc.  Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
BBOT,BridgeBio Oncology Therapeutics Inc. Common Stock  ,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
BCYC,Bicycle Therapeutics plc American Depositary Shares,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
BDRX,Biodexa Pharmaceuticals plc American Depositary Shs,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
BFRG,Bullfrog AI Holdings Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
BGM,BGM Group Ltd. Class A Ordinary Shares,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
BGMS,Bio Green Med Solution Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
BHC,Bausch Health Companies Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
BHVN,Biohaven Ltd. Common Shares ,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
BIAF,bioAffinity Technologies Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
BKHA,Black Hawk Acquisition Corporation Class A Ordinary Shares,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
BLFS,BioLife Solutions Inc. Common Stock,1.5,0.0,0.0,0.0,0.0,1.5,insufficient_risk_evidence,sparse_risk_unscreened,6.0,0,0,[],[],,,,0.0,,,"Delivery upside is an asset-progress proxy, not proof of management quality. Downside uses sourced company evidence. A missing risk signal means unscreened, not low risk. Historical outcomes are validation labels and are not score features."
